NAME1 RA1 DEC1 Z1 RMS1 R1 G1 M1 Cf1 Cl1 Aib1 Aog1 NAME2 RA2 DEC2 Z2 RMS2 R2 G2 M2 Cf2 Cl2 Aib2 Aog2
J101514.28+412424.5 153.809480 41.406793 0.068094 0.014644 10.000000 0.673639 -2.084458 0.489337 3.010300 0.099030 0.075026 J161108.84+441021.8 242.786850 44.172733 0.059552 0.012938 14.000000 0.623060 -1.838995 0.399823 2.196663 0.108574 0.069324
J145229.63+383424.7 223.123470 38.573532 0.068305 0.021487 10.000000 0.618206 -2.423044 0.537326 3.266063 0.083940 0.083200 J112133.54-000147.3 170.389730 -0.029798 0.068964 0.017171 15.000000 0.579471 -2.053416 0.353927 2.821357 0.164676 0.080491
J145229.63+383424.7 223.123470 38.573532 0.068305 0.021487 10.000000 0.618206 -2.423044 0.537326 3.266063 0.083940 0.083200 J213914.20+114227.7 324.809160 11.707705 0.078027 0.016054 13.000000 0.616100 -2.103520 0.422937 2.614394 0.185109 0.107200
J145229.63+383424.7 223.123470 38.573532 0.068305 0.021487 10.000000 0.618206 -2.423044 0.537326 3.266063 0.083940 0.083200 J132723.75+402504.5 201.848950 40.417912 0.077699 0.016075 11.000000 0.650433 -2.031612 0.470000 3.266063 0.087594 0.048315
J145229.63+383424.7 223.123470 38.573532 0.068305 0.021487 10.000000 0.618206 -2.423044 0.537326 3.266063 0.083940 0.083200 J115026.52+424337.9 177.610490 42.727187 0.069706 0.023756 15.000000 0.546792 -1.837382 0.358220 2.559417 0.197329 0.117696
J145229.63+383424.7 223.123470 38.573532 0.068305 0.021487 10.000000 0.618206 -2.423044 0.537326 3.266063 0.083940 0.083200 J095623.68+564806.4 149.098660 56.801790 0.074554 0.015035 15.000000 0.596379 -1.943892 0.407136 2.821357 0.133999 0.060977
J134814.88+021316.3 207.062020 2.221189 0.068329 0.013547 8.000000 0.681403 -1.921876 0.458797 2.385606 0.160455 0.139786 J125645.02+001117.5 194.187600 0.188195 0.062193 0.023220 10.000000 0.622139 -2.162313 0.392433 3.266063 0.200637 0.158361
J134814.88+021316.3 207.062020 2.221189 0.068329 0.013547 8.000000 0.681403 -1.921876 0.458797 2.385606 0.160455 0.139786 J122521.83+455518.5 186.340950 45.921801 0.063182 0.020815 11.000000 0.607997 -2.033256 0.330076 2.385606 0.153096 0.069138
J134814.88+021316.3 207.062020 2.221189 0.068329 0.013547 8.000000 0.681403 -1.921876 0.458797 2.385606 0.160455 0.139786 J140306.24+390038.1 210.776010 39.010594 0.062470 0.023335 13.000000 0.613598 -2.230564 0.401199 3.266063 0.207246 0.088457
J134814.88+021316.3 207.062020 2.221189 0.068329 0.013547 8.000000 0.681403 -1.921876 0.458797 2.385606 0.160455 0.139786 J091925.69+102018.4 139.857030 10.338449 0.072568 0.022164 11.000000 0.592568 -2.294300 0.452065 3.266063 0.214845 0.089717
J134814.88+021316.3 207.062020 2.221189 0.068329 0.013547 8.000000 0.681403 -1.921876 0.458797 2.385606 0.160455 0.139786 J153812.78+493134.3 234.553240 49.526185 0.075246 0.017519 8.000000 0.634387 -1.999176 0.462873 2.385606 0.140302 0.088977
J232032.02+004759.2 350.133430 0.799780 0.068396 0.006884 15.000000 0.690977 -2.321824 0.534327 3.010300 0.125529 0.100390 J074925.03+301057.8 117.354300 30.182713 0.062391 0.017542 13.000000 0.667290 -2.224885 0.471356 2.821357 0.124053 0.087957
J232032.02+004759.2 350.133430 0.799780 0.068396 0.006884 15.000000 0.690977 -2.321824 0.534327 3.010300 0.125529 0.100390 J093259.22+034608.7 143.246740 3.769071 0.061808 0.016226 20.000000 0.586917 -2.194608 0.414664 2.870156 0.205258 0.102969
J232032.02+004759.2 350.133430 0.799780 0.068396 0.006884 15.000000 0.690977 -2.321824 0.534327 3.010300 0.125529 0.100390 J134809.96+035245.8 207.041520 3.879377 0.077979 0.016446 11.000000 0.614699 -2.075202 0.352541 3.266063 0.117008 0.053518
J232032.02+004759.2 350.133430 0.799780 0.068396 0.006884 15.000000 0.690977 -2.321824 0.534327 3.010300 0.125529 0.100390 J113837.31+535422.2 174.655440 53.906154 0.060116 0.024540 11.000000 0.617126 -1.936192 0.333920 2.385606 0.112832 0.078074
J232032.02+004759.2 350.133430 0.799780 0.068396 0.006884 15.000000 0.690977 -2.321824 0.534327 3.010300 0.125529 0.100390 J093528.14+534547.0 143.867240 53.763053 0.061598 0.071085 14.000000 0.355257 -2.039033 0.330202 2.821357 0.109699 0.086655
J234428.82+134946.1 356.120090 13.829461 0.068412 0.017910 25.000000 0.517622 -1.919376 0.291958 2.898918 0.183420 0.075915 J093615.57+033022.9 144.064880 3.506374 0.073811 0.022100 13.000000 0.648054 -2.153004 0.514192 2.614394 0.135104 0.087239
J234428.82+134946.1 356.120090 13.829461 0.068412 0.017910 25.000000 0.517622 -1.919376 0.291958 2.898918 0.183420 0.075915 J091407.98+333206.0 138.533230 33.534992 0.062759 0.014746 35.000000 0.432380 -2.259080 0.324581 2.931329 0.272316 0.150978
J234428.82+134946.1 356.120090 13.829461 0.068412 0.017910 25.000000 0.517622 -1.919376 0.291958 2.898918 0.183420 0.075915 J081705.94+290758.6 124.274730 29.132936 0.077475 0.014213 15.000000 0.643412 -2.027531 0.447992 2.385606 0.157041 0.122909
J234428.82+134946.1 356.120090 13.829461 0.068412 0.017910 25.000000 0.517622 -1.919376 0.291958 2.898918 0.183420 0.075915 J092819.19+610123.5 142.079950 61.023197 0.075423 0.021021 15.000000 0.568840 -2.387493 0.452910 3.010300 0.144422 0.086986
J234428.82+134946.1 356.120090 13.829461 0.068412 0.017910 25.000000 0.517622 -1.919376 0.291958 2.898918 0.183420 0.075915 J151322.54+505422.1 228.343910 50.906150 0.073932 0.022997 11.000000 0.562325 -2.593058 0.505926 3.494850 0.090803 0.090803
J081257.09+261117.1 123.237870 26.188088 0.068519 0.016505 13.000000 0.670334 -2.207974 0.429278 2.614394 0.103370 0.058459 J151644.02+574319.3 229.183430 57.722019 0.058902 0.014192 13.000000 0.719798 -2.266605 0.546280 2.614394 0.075026 0.061689
J081257.09+261117.1 123.237870 26.188088 0.068519 0.016505 13.000000 0.670334 -2.207974 0.429278 2.614394 0.103370 0.058459 J165840.54+602808.5 254.668930 60.469039 0.070707 0.023155 16.000000 0.591936 -2.259105 0.508079 3.010300 0.182179 0.091410
J081257.09+261117.1 123.237870 26.188088 0.068519 0.016505 13.000000 0.670334 -2.207974 0.429278 2.614394 0.103370 0.058459 J141650.55+572335.0 214.210640 57.393055 0.069337 0.022870 15.000000 0.593437 -2.251448 0.367324 3.010300 0.169402 0.113957
J081257.09+261117.1 123.237870 26.188088 0.068519 0.016505 13.000000 0.670334 -2.207974 0.429278 2.614394 0.103370 0.058459 J150501.56+371311.7 226.256510 37.219924 0.065133 0.021916 9.000000 0.710574 -2.236015 0.558649 2.720340 0.115415 0.094924
J081257.09+261117.1 123.237870 26.188088 0.068519 0.016505 13.000000 0.670334 -2.207974 0.429278 2.614394 0.103370 0.058459 J094554.49+423818.7 146.477030 42.638523 0.074775 0.022898 10.000000 0.648097 -2.097015 0.447139 2.385606 0.121334 0.090666
J154150.86+310037.2 235.461920 31.010342 0.068593 0.014276 26.000000 0.552077 -2.108987 0.344500 3.010300 0.151735 0.087454 J143631.43+500258.0 219.130950 50.049436 0.064306 0.024449 30.000000 0.500567 -2.113326 0.357502 3.313789 0.229447 0.101179
J154150.86+310037.2 235.461920 31.010342 0.068593 0.014276 26.000000 0.552077 -2.108987 0.344500 3.010300 0.151735 0.087454 J142712.17+353629.9 216.800710 35.608312 0.076809 0.022391 26.000000 0.575339 -2.325687 0.393046 3.494850 0.210970 0.093518
J154150.86+310037.2 235.461920 31.010342 0.068593 0.014276 26.000000 0.552077 -2.108987 0.344500 3.010300 0.151735 0.087454 J120923.64+620956.0 182.348490 62.165554 0.059874 0.016347 15.000000 0.698952 -2.576035 0.624111 3.184110 0.072018 0.070959
J154150.86+310037.2 235.461920 31.010342 0.068593 0.014276 26.000000 0.552077 -2.108987 0.344500 3.010300 0.151735 0.087454 J022438.71-004757.2 36.161302 -0.799218 0.066798 0.007323 25.000000 0.645960 -2.117176 0.450348 2.898918 0.137802 0.109543
J154150.86+310037.2 235.461920 31.010342 0.068593 0.014276 26.000000 0.552077 -2.108987 0.344500 3.010300 0.151735 0.087454 J155114.07+093314.6 237.808620 9.554042 0.071785 0.015392 20.000000 0.636257 -2.389489 0.465139 3.634994 0.167900 0.127397
J142732.21+343039.1 216.884220 34.510863 0.068635 0.023725 30.000000 0.422388 -1.807140 0.242029 2.293189 0.276755 0.125065 J135656.74+535158.9 209.236420 53.866349 0.069696 0.023748 33.000000 0.474503 -1.989653 0.381463 3.098944 0.242117 0.090555
J142732.21+343039.1 216.884220 34.510863 0.068635 0.023725 30.000000 0.422388 -1.807140 0.242029 2.293189 0.276755 0.125065 J162617.64+373340.1 246.573480 37.561147 0.077120 0.021205 20.000000 0.588180 -2.425708 0.415773 3.634994 0.185728 0.092564
J142732.21+343039.1 216.884220 34.510863 0.068635 0.023725 30.000000 0.422388 -1.807140 0.242029 2.293189 0.276755 0.125065 J151636.68+484114.1 229.152830 48.687249 0.073153 0.023888 20.000000 0.632767 -2.312703 0.486555 3.345034 0.155104 0.074727
J142732.21+343039.1 216.884220 34.510863 0.068635 0.023725 30.000000 0.422388 -1.807140 0.242029 2.293189 0.276755 0.125065 J171823.73+552135.9 259.598870 55.359980 0.061932 0.021169 23.000000 0.649897 -2.339684 0.464954 3.766638 0.148709 0.072023
J142732.21+343039.1 216.884220 34.510863 0.068635 0.023725 30.000000 0.422388 -1.807140 0.242029 2.293189 0.276755 0.125065 J163102.00+422505.9 247.758350 42.418306 0.071123 0.012828 10.000000 0.747462 -2.348579 0.590465 3.266063 0.102689 0.102341
J173107.87+620026.1 262.782800 62.007250 0.068687 0.017864 15.000000 0.647638 -2.103043 0.435396 3.010300 0.090954 0.052398 J211333.80-000950.5 318.390820 -0.164026 0.073324 0.009246 14.000000 0.696338 -1.890108 0.489728 2.821357 0.099179 0.072964
J173107.87+620026.1 262.782800 62.007250 0.068687 0.017864 15.000000 0.647638 -2.103043 0.435396 3.010300 0.090954 0.052398 J111601.90+500754.1 169.007920 50.131706 0.075913 0.015625 15.000000 0.648335 -2.294391 0.516842 3.010300 0.118874 0.076372
J173107.87+620026.1 262.782800 62.007250 0.068687 0.017864 15.000000 0.647638 -2.103043 0.435396 3.010300 0.090954 0.052398 J221113.65+133404.8 332.806890 13.568007 0.074626 0.027846 11.000000 0.589389 -2.332080 0.465592 3.266063 0.136661 0.084753
J173107.87+620026.1 262.782800 62.007250 0.068687 0.017864 15.000000 0.647638 -2.103043 0.435396 3.010300 0.090954 0.052398 J105621.57-005320.3 164.089880 -0.888976 0.075208 0.018352 20.000000 0.599497 -2.391002 0.481818 3.494850 0.178307 0.099528
J173107.87+620026.1 262.782800 62.007250 0.068687 0.017864 15.000000 0.647638 -2.103043 0.435396 3.010300 0.090954 0.052398 J134435.79-024513.7 206.149130 -2.753801 0.075113 0.017266 19.000000 0.608109 -2.034950 0.427935 2.870156 0.182190 0.107757
J031743.12+001936.8 49.429673 0.326901 0.068702 0.005992 11.000000 0.705668 -2.179244 0.550425 3.266063 0.083839 0.071721 J103829.54+033200.5 159.623080 3.533472 0.060390 0.023024 15.000000 0.599068 -2.165061 0.445528 3.010300 0.169012 0.075741
J031743.12+001936.8 49.429673 0.326901 0.068702 0.005992 11.000000 0.705668 -2.179244 0.550425 3.266063 0.083839 0.071721 J085357.61+552944.0 133.490060 55.495544 0.076275 0.018026 17.000000 0.619194 -2.185096 0.528780 3.010300 0.233308 0.124122
J031743.12+001936.8 49.429673 0.326901 0.068702 0.005992 11.000000 0.705668 -2.179244 0.550425 3.266063 0.083839 0.071721 J135824.57+433946.5 209.602390 43.662917 0.064517 0.021858 13.000000 0.587051 -1.944928 0.335545 2.614394 0.156237 0.098920
J031743.12+001936.8 49.429673 0.326901 0.068702 0.005992 11.000000 0.705668 -2.179244 0.550425 3.266063 0.083839 0.071721 J102516.67+401855.3 156.319470 40.315349 0.067385 0.015365 11.000000 0.684428 -2.172882 0.571591 3.266063 0.076906 0.052715
J031743.12+001936.8 49.429673 0.326901 0.068702 0.005992 11.000000 0.705668 -2.179244 0.550425 3.266063 0.083839 0.071721 J131617.79+420239.8 199.074140 42.044383 0.062266 0.023798 14.000000 0.532637 -2.021578 0.352246 2.821357 0.133802 0.088319
J140544.38+405116.8 211.434920 40.854676 0.068832 0.021794 54.000000 0.480136 -2.440244 0.363957 3.838429 0.321965 0.131154 J105559.18+115503.2 163.996570 11.917542 0.078241 0.024772 20.000000 0.648122 -2.221362 0.441845 2.870156 0.141256 0.077414
J140544.38+405116.8 211.434920 40.854676 0.068832 0.021794 54.000000 0.480136 -2.440244 0.363957 3.838429 0.321965 0.131154 J123250.91+503041.1 188.212120 50.511416 0.062899 0.013054 27.000000 0.659956 -2.395744 0.555824 3.600797 0.130559 0.106330
J140544.38+405116.8 211.434920 40.854676 0.068832 0.021794 54.000000 0.480136 -2.440244 0.363957 3.838429 0.321965 0.131154 J121935.32+035246.6 184.897180 3.879598 0.077246 0.026535 30.000000 0.502171 -2.240817 0.385804 3.313789 0.245601 0.090581
J140544.38+405116.8 211.434920 40.854676 0.068832 0.021794 54.000000 0.480136 -2.440244 0.363957 3.838429 0.321965 0.131154 J154748.89+370136.2 236.953700 37.026728 0.077563 0.019855 20.000000 0.639019 -2.265381 0.500152 3.141945 0.104098 0.062535
J140544.38+405116.8 211.434920 40.854676 0.068832 0.021794 54.000000 0.480136 -2.440244 0.363957 3.838429 0.321965 0.131154 J235136.96+005307.1 357.904010 0.885314 0.070811 0.008561 26.000000 0.691873 -2.517804 0.582736 3.600797 0.101126 0.079130
J155415.95+515919.0 238.566440 51.988617 0.068944 0.016970 20.000000 0.588889 -2.183915 0.451669 2.870156 0.217317 0.099003 J133801.74+522532.8 204.507260 52.425784 0.067920 0.017452 19.000000 0.600232 -2.173122 0.443127 2.870156 0.188860 0.103006
J155415.95+515919.0 238.566440 51.988617 0.068944 0.016970 20.000000 0.588889 -2.183915 0.451669 2.870156 0.217317 0.099003 J151527.76+520627.8 228.865670 52.107713 0.074060 0.022120 15.000000 0.633763 -2.347728 0.460520 3.010300 0.158850 0.078706
J155415.95+515919.0 238.566440 51.988617 0.068944 0.016970 20.000000 0.588889 -2.183915 0.451669 2.870156 0.217317 0.099003 J030930.24-005601.8 47.376000 -0.933831 0.078442 0.006192 10.000000 0.708379 -2.271021 0.605290 2.129844 0.042196 0.036094
J155415.95+515919.0 238.566440 51.988617 0.068944 0.016970 20.000000 0.588889 -2.183915 0.451669 2.870156 0.217317 0.099003 J234131.75+140727.0 355.382310 14.124161 0.063076 0.016856 11.000000 0.716601 -2.442623 0.588342 3.266063 0.096258 0.082102
J155415.95+515919.0 238.566440 51.988617 0.068944 0.016970 20.000000 0.588889 -2.183915 0.451669 2.870156 0.217317 0.099003 J100328.67+092132.4 150.869440 9.358997 0.076264 0.013374 15.000000 0.608245 -2.271702 0.417930 3.010300 0.134653 0.081263
J115333.22+095408.4 178.388430 9.902325 0.068990 0.032207 11.000000 0.663619 -2.241802 0.512960 3.266063 0.119534 0.073359 J164329.09+442351.6 250.871210 44.397676 0.074561 0.017216 23.000000 0.534951 -1.801709 0.272389 2.781513 0.212767 0.103969
J115333.22+095408.4 178.388430 9.902325 0.068990 0.032207 11.000000 0.663619 -2.241802 0.512960 3.266063 0.119534 0.073359 J130354.72-030631.8 195.978000 -3.108840 0.077596 0.025236 8.000000 0.675689 -2.737452 0.449217 2.385606 0.070452 0.061346
J115333.22+095408.4 178.388430 9.902325 0.068990 0.032207 11.000000 0.663619 -2.241802 0.512960 3.266063 0.119534 0.073359 J094554.49+423818.7 146.477030 42.638523 0.074775 0.022898 10.000000 0.648097 -2.097015 0.447139 2.385606 0.121334 0.090666
J115333.22+095408.4 178.388430 9.902325 0.068990 0.032207 11.000000 0.663619 -2.241802 0.512960 3.266063 0.119534 0.073359 J091829.00+405803.5 139.620850 40.967647 0.073438 0.016399 20.000000 0.593141 -2.347409 0.451271 3.494850 0.179953 0.107024
J115333.22+095408.4 178.388430 9.902325 0.068990 0.032207 11.000000 0.663619 -2.241802 0.512960 3.266063 0.119534 0.073359 J141650.55+572335.0 214.210640 57.393055 0.069337 0.022870 15.000000 0.593437 -2.251448 0.367324 3.010300 0.169402 0.113957
J035107.60-052637.1 57.781656 -5.443628 0.069084 0.019805 20.000000 0.657662 -2.368999 0.515012 3.345034 0.169990 0.092803 J101732.41+011733.3 154.385040 1.292593 0.070810 0.019372 14.000000 0.641193 -1.830193 0.417812 2.821357 0.132193 0.098408
J035107.60-052637.1 57.781656 -5.443628 0.069084 0.019805 20.000000 0.657662 -2.368999 0.515012 3.345034 0.169990 0.092803 J101717.18+052740.4 154.321580 5.461216 0.062643 0.016557 22.000000 0.629781 -2.382475 0.494561 3.266063 0.209085 0.140597
J035107.60-052637.1 57.781656 -5.443628 0.069084 0.019805 20.000000 0.657662 -2.368999 0.515012 3.345034 0.169990 0.092803 J214221.80-082153.5 325.590830 -8.364862 0.071851 0.027876 29.000000 0.434206 -1.958139 0.281748 2.821357 0.295335 0.100780
J035107.60-052637.1 57.781656 -5.443628 0.069084 0.019805 20.000000 0.657662 -2.368999 0.515012 3.345034 0.169990 0.092803 J153235.55+501929.8 233.148130 50.324933 0.069589 0.024317 15.000000 0.628135 -2.142205 0.402033 2.385606 0.130456 0.078173
J035107.60-052637.1 57.781656 -5.443628 0.069084 0.019805 20.000000 0.657662 -2.368999 0.515012 3.345034 0.169990 0.092803 J103158.37+101412.8 157.993190 10.236887 0.065336 0.025752 22.000000 0.535139 -2.212581 0.389983 3.141945 0.251098 0.117838
J101646.04+060718.5 154.191820 6.121793 0.069306 0.021866 11.000000 0.612500 -2.213176 0.381096 3.266063 0.160771 0.092678 J171336.87+635918.9 258.403610 63.988590 0.070842 0.016408 15.000000 0.586532 -1.980584 0.422224 3.010300 0.141857 0.065531
J101646.04+060718.5 154.191820 6.121793 0.069306 0.021866 11.000000 0.612500 -2.213176 0.381096 3.266063 0.160771 0.092678 J083656.78+344413.4 129.236570 34.737053 0.064551 0.012201 10.000000 0.701022 -2.320309 0.603348 3.010300 0.153619 0.141492
J101646.04+060718.5 154.191820 6.121793 0.069306 0.021866 11.000000 0.612500 -2.213176 0.381096 3.266063 0.160771 0.092678 J092219.18+611425.4 140.579930 61.240389 0.078994 0.025869 9.000000 0.617730 -1.935607 0.448958 2.720340 0.159749 0.091194
J101646.04+060718.5 154.191820 6.121793 0.069306 0.021866 11.000000 0.612500 -2.213176 0.381096 3.266063 0.160771 0.092678 J141640.99-001805.7 214.170810 -0.301573 0.078264 0.016591 10.000000 0.635284 -1.993081 0.386608 3.010300 0.177519 0.129211
J101646.04+060718.5 154.191820 6.121793 0.069306 0.021866 11.000000 0.612500 -2.213176 0.381096 3.266063 0.160771 0.092678 J123921.29+522210.4 189.838690 52.369547 0.075829 0.023166 14.000000 0.560521 -2.054874 0.377967 2.821357 0.194473 0.068614
J165612.00+422553.6 254.050000 42.431561 0.069314 0.015303 15.000000 0.683297 -2.246692 0.568955 2.821357 0.114788 0.083015 J140410.15+462040.6 211.042290 46.344608 0.070607 0.021870 15.000000 0.649412 -2.189517 0.469595 3.010300 0.104928 0.065004
J165612.00+422553.6 254.050000 42.431561 0.069314 0.015303 15.000000 0.683297 -2.246692 0.568955 2.821357 0.114788 0.083015 J155558.01+395924.7 238.991720 39.990185 0.076552 0.024507 15.000000 0.565050 -2.084974 0.414631 3.184110 0.185173 0.124828
J165612.00+422553.6 254.050000 42.431561 0.069314 0.015303 15.000000 0.683297 -2.246692 0.568955 2.821357 0.114788 0.083015 J033538.17-073659.0 53.909032 -7.616400 0.077816 0.021686 15.000000 0.620102 -2.097303 0.473599 2.821357 0.206547 0.131340
J165612.00+422553.6 254.050000 42.431561 0.069314 0.015303 15.000000 0.683297 -2.246692 0.568955 2.821357 0.114788 0.083015 J022050.00-092939.9 35.208320 -9.494407 0.066213 0.017899 20.000000 0.595237 -2.168076 0.388438 3.010300 0.192021 0.104882
J165612.00+422553.6 254.050000 42.431561 0.069314 0.015303 15.000000 0.683297 -2.246692 0.568955 2.821357 0.114788 0.083015 J110852.62+510225.8 167.219240 51.040491 0.069614 0.022291 13.000000 0.686664 -2.128274 0.492775 2.614394 0.139334 0.112661
J092205.25+000903.3 140.521870 0.150922 0.069331 0.020348 14.000000 0.634228 -2.194731 0.467829 2.821357 0.146513 0.089575 J133030.26+605806.5 202.626090 60.968472 0.071954 0.017311 20.000000 0.492553 -1.632159 0.264335 2.525750 0.209559 0.118740
J092205.25+000903.3 140.521870 0.150922 0.069331 0.020348 14.000000 0.634228 -2.194731 0.467829 2.821357 0.146513 0.089575 J124647.30+003904.2 191.697090 0.651175 0.072236 0.016736 15.000000 0.669762 -2.428188 0.558198 3.701813 0.131348 0.071216
J092205.25+000903.3 140.521870 0.150922 0.069331 0.020348 14.000000 0.634228 -2.194731 0.467829 2.821357 0.146513 0.089575 J000742.78-104852.6 1.928242 -10.814607 0.076646 0.019882 17.000000 0.535224 -2.139658 0.379444 3.184110 0.238022 0.098512
J092205.25+000903.3 140.521870 0.150922 0.069331 0.020348 14.000000 0.634228 -2.194731 0.467829 2.821357 0.146513 0.089575 J125920.72+044511.8 194.836340 4.753285 0.064373 0.023630 10.000000 0.682316 -2.294575 0.581602 3.266063 0.082245 0.065664
