dr7objid,ra,dec,gz2class
587735743151014031,235.9329,34.47703,SBb2m
587728948510392519,149.31113,-0.3105146,SBb2l
587742576455712905,217.08656000000002,16.716920000000002,SBb
588013382199279729,156.89336,48.0762,SBc2m
587739131347468478,220.21974,31.501858000000002,SBc2m(i)
587739828209123489,232.56586000000001,19.509094,SBc?t
587739707951415486,227.10551,23.594160000000002,SBb
588018056733786348,241.96217000000001,36.311565,SBc2t
587738371133276735,121.78558000000001,19.885270000000002,SBb
588017947741323408,184.65013000000002,41.9452,SBb2m(r)
587735043606708636,117.72068,21.361984,SBb?t
587729777976410294,203.6656,-2.0000398,SBc2m
588017977827786877,209.49907,36.70148,SBb2l
587736898500493486,241.06747000000001,28.817257,SBb
587735240639709408,135.41626000000002,32.93592,SBc2l
587726032248963196,180.89334,2.179035,SBd
587741391029862702,130.90808,20.237164,SBc2m
587741489296703597,164.6838,27.690254,SBb2m(r)
587741726042882288,187.68546,24.947569,SBb2l
588009365862088870,138.46347,51.666576,SBb
587736546849784115,229.31885,5.603144,SBc
587745403611906235,140.44044,13.222929999999998,SBb?t
587739811565994088,226.79709,21.936567,SBb
587731186201919634,355.41098,-0.17317867,SBb
588298663580336223,206.70587,45.709415,SBb
587738195573604699,112.90664,43.498000000000005,SBb2t(r)
587741721748570150,191.10841000000002,27.192009999999996,SBc2m
587739115782996266,144.60744,30.974049,SBb(r)
587736975810887827,235.14392,25.94412,SBc2m
588017571385770162,192.49618999999998,12.93609,SBb2l
588010359075504301,155.46206999999998,4.318242,SBc
587739375632056476,152.83926,29.715126,SBc2t
587736941444071600,212.68402000000003,36.431422999999995,SBc1t
588017703484981432,220.93124,9.966164,SBd
587736946813501858,251.09059,22.658035,SBb
587730846351950589,316.3659,-0.6800169,SBb
587741725513613473,206.54137,22.910792999999998,SBc
587736963994746984,216.43152999999998,33.75758,SBb
587725589845573883,259.1124,63.00062,SBb2t
587736585516286093,249.41808999999998,21.772602,SBb2t
587725039561867437,195.63097,-3.2897892,SBc
587742774025912422,189.7911,17.034376,SBb?m
587738570041655448,175.4393,15.204591,SBb
588007005254582389,205.07504,63.911903,SBb
588007005768188104,117.480644,40.641777000000005,SBb2m
587741600423084186,189.12537,26.248611,SBc2l
587739153891721244,123.0077,20.233051,SBc2m
587741821600661710,145.42209,20.427298,SBc2m
587736976344547467,227.72896,29.43368,SBb2m
587738947746398324,152.94736,35.80538,SBc2t
587742190435827834,169.27698,24.280535,SBc2m
587744873715400999,130.51312,11.322612,SBc
587729160053260478,224.734,4.6496344,SBd
588015508221133012,58.29721,-0.7123244000000001,SBc(m)
587742566787973312,162.44138999999998,17.554714,SBc?t
587736812597805233,235.89156,9.240944,SBc
587728930810298466,147.30688,53.245585999999996,SBc2l
588017979947090055,131.94455,27.78649,SBc2t
587739132965552330,238.36087,25.365085999999998,SBc2t
587739381531738307,235.57724,24.28921,SBb
588017570848899251,192.45638,12.554522500000001,SBb2m
587739158194356377,157.87271,34.7494,SBb2m
587741708342657243,166.50345,25.804699,SBb?m
587732483295150175,213.77226000000002,46.194763,SBc
587734623251136689,151.9693,43.07915,SBc
588017947218477207,224.47731000000002,34.17906,SBb
587739811559243877,210.47513999999998,25.956570000000003,SBc
588018056719368326,200.7209,52.259186,SBc
587729159504527460,197.60841000000002,5.170973,SBc2m(m)
587739843772940458,217.78900000000002,20.4496,SBa2l
588010358540730548,160.28693,3.9878883000000003,SBb2t
587733410451750971,230.53377000000003,44.482323,SBc2m
587736619865669789,248.86643999999998,22.421913,SBc
587732483821928581,179.52454,50.172847999999995,SBd
587742013838196894,226.80185,16.971329,SBb(r)
587742060522242158,151.36931,18.282345,SBb2m
587731868559212573,175.57616000000002,54.134674,SBc2l
587729233059643941,260.58636,32.211859999999994,SBb2m(m)
587734303267946722,335.04013,-1.111092,SBb2m
587738564405362954,122.20393999999999,6.4811363,SBc2m
588010359067377875,136.81747,3.324442,SBb2m(i)
587731679044370618,133.14016999999998,40.253437,SBb?m
588011219674464358,215.51913,59.977917000000005,SBc2l
587738947193733642,117.57651499999999,17.7897,SBb
587732578839232705,142.86475,6.1177773,SBb2m
587725471208046852,133.3993,54.588615000000004,SBb2m
587739609696370743,171.85631999999998,32.367985,SBb
587726014555619643,233.80469,1.0846106000000002,SBc2l
587728678467469495,181.7601,64.96499,SBb2l(o)
587736783073837347,249.48632999999998,27.718407,SBb
587739827669303492,225.6603,21.181076,SBb
588297864717008931,137.92356999999998,37.03448,SBc2m(m)
588013383261159631,125.8946,34.040264,SBb
587732049480843399,138.02886999999998,46.760914,SBc2m
587725590919774384,261.71957000000003,62.292515,SBc
587739647274057823,147.24268,26.699059000000002,SBb
587737825669939545,112.3789,38.092518,SBc
588011218607734923,237.37535,49.76235,SBc2m
588010879833931935,182.56476,5.4560002999999995,SBb
587741489287659715,142.71196,22.414070000000002,SBc2t
587742577519362186,193.04889,20.31232,SBb2m(m)
587744874784621150,120.22835500000001,9.109469,SBc2m
587738946135916673,153.82238999999998,34.76307,SBc1l
587724650872963218,192.2084,-1.3491585,SBc2l
588298664656699574,215.24103,44.558777,SBb
588017625617924222,183.09286,44.279114,SBc2m
587741817318605093,148.24889,20.951199,SBb
587728676859478146,195.26595,63.471874,SBd
587742774020735109,177.53935,17.027485000000002,SBc2t(d)
587739719764934777,222.13747999999998,23.94574,SBc2m
587739810499527046,242.99405,15.3651285,SBc
587739152817193105,121.944084,18.544903,SBb?m
587731872845857232,114.73038500000001,27.172834,SBc3t
587732471459348836,124.615204,31.213134999999998,SBc2l
587732482733899908,136.61478,37.760056,SBc
587732054315172220,128.55301,36.075638,SBb2t
587732577239498882,167.94589,6.37625,SBc?t
588018253219037371,234.71372999999997,39.774277000000005,SBb
587732484367450183,209.64601000000002,48.07521,SBa2l(i)
587731511535337604,26.326189000000003,-0.97792226,SBc(i)
588009371765702766,188.23825,62.630974,SBb2l
588011102107205751,239.81161,47.895472999999996,SBb2m
588017977839976720,239.25797999999998,25.347843,SBc2m
587733441590853874,249.40265,34.165215,SBb2m
587739407333130386,222.56083999999998,29.092370000000003,SBb2m
587738615414784173,169.4065,35.336926,SBb
587726031167946898,164.3231,1.2569860000000002,SBc
587741708324176047,123.37007,13.345804999999999,SBc(m)
588017627220803765,158.87434,42.466045,SBb2m
588017979436826788,205.4446,38.645934999999994,SBb?t
587742865823891656,181.6023,18.539170000000002,SBc(m)
587742863670509781,167.56822,16.127182,SBb2m(r)
587725040633839717,191.53613,-2.4309217999999997,SBc2m
588017729766555760,195.16785,7.6041490000000005,SBb
587739406784594009,191.64902,34.45302,SBb2t
587732589569048678,186.6038,59.014908,SBa?m
587741532788949194,179.88252,29.790454999999998,SBb2m
588297863634747605,120.39428999999998,24.490607999999998,SBc2m(m)
587732484351590553,154.98796000000002,46.711467999999996,SBb
587733410988359847,230.20091000000002,45.061207,SBa1t(o)
587738946677309452,165.93248,37.898,SBc2m
587745404154282160,153.16617,15.870932,SBc2m
587729408074121459,240.87166000000002,49.83395,SBc2m(i)
587729777452253561,232.75432999999998,-1.8078843,SBb(m)
587732482753691783,198.74736000000001,48.688324,SBc2m
587739721913073825,224.26572000000002,24.974989,SBc2l
587739131346616497,218.11847999999998,32.246803,SBc2m
587731679042076908,128.08037,36.75051,SBb2m
587739382064480547,226.24042000000003,28.612537,SBc2t
587742572682477677,163.12132,18.805187,SBc?t
587732136995586131,179.61768999999998,53.552017000000006,SBb2m(r)
587733603183624425,219.79287999999997,53.693645,SBb2l(d)
587735695910502579,200.07922,56.323574,SBc2l
587742013809098853,156.37466,19.965403,SBb2m
587739379913785428,217.60626000000002,29.568196999999998,SBb
587741601494728790,183.66743,27.24028,SBc2m
588010879844548753,206.84306,5.145543599999999,SBc2m
588023669705801841,177.09878999999998,20.189198,SBb2m
587741724967305355,183.03101999999998,23.958244,SBc?m
587735347484295325,144.99307,10.815976,SBb2m
587736584441954596,247.65965,21.970821,SBb2m(r)
587729385546776757,203.69154,57.4232,SBc2l
587738195578912929,121.69242,54.142821999999995,SBc(d)
587729409155792947,256.30945,35.676437,SBc2m
588010879845007558,207.8659,5.154203,SBb2m
588017571390947491,204.57568,12.272382,SBc2l
587739721372991670,216.38887000000003,26.724083,SBc2l
587732771579756658,153.20436,8.580052,SBb2m
587739720836776070,217.8829,26.036507,SBb
587741490912821356,178.88475,30.312502000000002,SBc?m(i)
587741391568240914,134.1264,22.059372,SBb2l
587738617828081841,161.74187,35.694683000000005,SBc2m
587742062164443431,227.96414,17.488592,SBb(o)
588848899395027139,223.89404,-0.43829238,SBb
587731889501438072,168.0703,55.401024,SBc2t
588010359608901811,147.41527,4.3851295,SBc
587728677392875709,177.37152,64.15243000000001,SBb2m(r)
587728932421632170,148.59646999999998,55.16295600000001,SBb2l(m)
587736975809904866,232.75983,26.862343,SBb(r)
587729776366977200,206.37708,-3.2823083,SBb2t
587739132422258882,223.21332,31.460331,SBb2m
587736942524104879,229.10483,31.852646000000004,SBb2t(r)
587732772118462646,157.50075,9.446358,SBb(r)
587736782000029904,248.66261,27.160320000000002,SBc2m
587729159517765825,227.86337000000003,3.9885411,SBc2t
587739097521127559,169.9933,36.531715000000005,SBc2m
587739809961542000,240.42166,15.954598,SBc2m
587735237420515567,124.65158999999998,27.164665000000003,SBc2m
587745541049090339,136.79336999999998,12.710489,SBc
587739721368731702,205.60844,29.001045,SBc2m
588848900991221853,191.00238000000002,0.6567348000000001,SBc2l(i)
587736543634063733,227.29822000000001,8.300558,SBc1m
587736584970830083,230.70868,32.245056,SBb2t
588023669709799569,186.90296999999998,20.223022,SBc2m
587725774529298719,114.34276000000001,38.229473,SBb2l
587742615636279740,242.04427,14.297704999999999,SBa1l(i)
587722983905820963,221.77435,0.58556443,SBb
587739646200447086,147.95497,25.937363,SBd
588015508203176133,17.220776,-0.76097363,SBc2m
587736941988937977,233.05818,29.734194,SBc?t
588013383817363497,183.04639,52.94279,SBb2m
587729229300564005,243.93117999999998,52.917156000000006,SBc?t
587741421633864146,121.79024,16.31202,SBd
587733398103916742,232.09995,43.862186,SBb2m
587739377774428309,139.68352,27.111612,SBc2t
587742864747855986,176.02014,17.650585,SBb
587730847425364324,315.6117,0.18143485,SBb
587726014547689624,215.66304,1.689483,SBb2m
587739607547772990,169.15714,30.307377000000002,SBb+m
587735744220626960,226.47477999999998,40.224724,SBc2m(m)
587732772126916698,176.99141,10.325467999999999,SBc
587731873925038483,123.60858,37.261257,SBb2m(m)
588017115051917434,208.79018,44.643406,SBb
587736619320606737,230.93784,32.472885,SBb2m
587739131886633178,226.02136000000002,29.848204,SBb2t
587731521203208214,127.72366000000001,37.300808,SBc2m
588023669167947966,174.78741000000002,19.654332999999998,SBb2l
587725469596844209,133.3588,52.585032999999996,SBb2m
587742576998154498,230.18263,14.53614,SBb
587739647284740234,174.71194,31.919779,SBc2m
588010359604379994,137.14188000000001,3.677629,SBc2l
587746210520367268,162.4674,9.530714999999999,SBb2m
587731185126080831,350.72977000000003,-0.89303005,SBb2m
587735348556267736,140.70696999999998,10.999183,SBc2m
587739376693149944,123.41345,18.402847,SBb2m
587729409158742601,260.1581,29.686798,SBc2m
587726014533664904,183.62775,1.9527901,SBc
587735349084881557,121.99217,7.382534,SBc?t
587722984433516760,200.81627,1.0062764000000002,SBb2l
587736941985202384,224.0094,33.545345000000005,SBc2t
588017723865694416,189.83553999999998,6.315321400000001,SBb2m
587730023863812262,216.18222000000003,7.450607300000001,SBc2m
587745243092877438,154.16762,16.641464000000003,SBb2m
587736524298322105,212.17677,6.079614,SBb3t
587742888899182728,244.11742,49.626476000000004,SBb2m
588298664656437493,214.40877000000003,44.739895000000004,SBc
587732769981923349,182.80796999999998,8.8523,SBb?t(o)
587742573755695266,161.86676,19.467821,SBb2l
587732484346740938,141.36615,41.58336,SBc2m
587734948586258619,139.50507,8.605068,SBb2m
587735661552140501,158.16869,38.8628,SBc2m
588023047485325427,156.03479,25.041838000000002,SBc2m
588018056196128902,239.94342000000003,37.243862,SBc2m(i)
587741489288249486,143.97267,22.859047,SBb2t
587729160581415039,204.78777,5.7695704,SBc2l
587737809031659606,119.28433999999999,47.765602,SBc2l(i)
587741720679219307,202.15495,25.54029,SBc1l(m)
588007005265592502,243.09511,49.112762,SBc2l
587729752745574673,253.04724,36.720356,SBd1l
587730023864270978,217.15236000000002,7.2767715,SBb(r)
587729777981325378,214.8233,-1.9587221000000001,SBc?m
587729752744329571,250.88225,38.890602,SBc2l
588015508732051595,359.03815,-0.40792972,SBd?l(i)
588010878228299961,193.97028,4.133633000000001,SBc2t
587736619322048794,234.37578,30.808933000000003,SBc2t
587742567855227002,146.91301,15.908730499999999,SBc2m
588298664113406108,194.5677,47.85188,SBc2l(i)
587726100410007740,214.34888999999998,3.7061677000000004,SBc?t
587742013809164365,156.52486000000002,19.98076,SBc2l
587737827832102972,145.04271,65.97572,SBb2m
588023046397165959,123.21822,13.456503,SBb
587731868023324718,179.38525,53.92665,SBb
588017626161479864,204.21452,42.990555,SBc2t
588018056184266923,206.90292,50.707645,SBc2m
587731186747179080,14.570932999999998,0.3823188,SBc3m
587734623235735909,116.9877,23.004858,SBb2m
587738953104621673,204.18321,36.79762,SBc(o)
587729652347699395,246.50052999999997,41.639520000000005,SBb
587742061088276617,221.9753,17.990305,SBb
587736541473931271,197.9083,9.108994500000001,SBc
588017567630164033,168.23708,13.023064999999999,SBb2l
588017625073778761,160.72221000000002,41.195254999999996,SBb2l
587731892191690865,192.56456,58.472122,SBb2t
587732134312083538,183.16463000000002,51.61822,SBb2t
587729387137466527,129.74761999999998,44.83837,SBb?m
587731891115130961,180.33969,57.674530000000004,SBb2l
587725504483950832,257.95636,59.023582,SBc
587726033865932955,195.49528999999998,3.4812357000000005,SBc2t
587742610805227798,225.24469,13.363149,SBc2m
587726033311236260,154.73636000000002,2.7610877,SBc2l
587739406769979592,152.31296,30.174656,SBb
587733409905508453,200.35843,53.13543000000001,SBc2t
587742061089915048,225.7984,17.020405,SBc
587738066728321356,115.58006999999999,48.06646,SBc2l
587736753005068460,241.26836,33.548473,SBc2l
588017722259996781,198.59361,42.73798,SBb
587725505558675798,260.9903,57.110780000000005,SBc?m(i)
587739153352229396,118.018875,16.624489999999998,SBc2l(m)
588017705092120694,213.02861000000001,12.140616,SBc2l
587742061625082135,221.94898999999998,18.33195,SBb2m
587742571609850089,165.98494,18.252043,SBb
587722983891009627,187.8468,0.53642577,SBb
587735044690411668,138.21768,35.390957,SBd2t
587739646746427450,170.8735,31.239472999999997,SBc2m
587741724963831938,174.44891,23.650894,SBc2m
587726102021210315,215.67447,4.724753,SBc
587739132962668770,231.89682000000002,28.577394,SBc2l
587742644626129176,239.77527999999998,12.895712,SBc?m
588017947751284900,214.09645,38.190968,SBb(o)
588017728157057159,197.7546,6.363714,SBc
587736752467214498,238.9923,34.710144,SBc2t(o)
588848901519835280,172.06653,1.0662336000000001,SBc?t
587732702850908535,125.87966999999999,4.220705000000001,SBb(r)
587729158444876027,229.77427999999998,3.0222147,SBb
587739707419590695,238.32942000000003,18.92724,SBc
587739647272943715,144.65237,25.75815,SBb2m
587742188827377740,174.74551,23.59023,SBb2m
587748929236697317,170.98311999999999,0.00509678,SBb
588013381672239202,191.60405,51.144203000000005,SBb(r)
588007004170027147,151.39696,60.077290000000005,SBc2l
587736915687374970,239.86232,8.715848,SBc2m
587745540513988737,140.85414,13.095877999999999,SBc
587731185128046785,355.17322,-0.97068614,SBb2t
587736547384295690,223.95895,6.587286,SBc2l(i)
587736753011425789,253.48524,23.623066,SBb
588013384343355566,145.55333000000002,46.365223,SBb2l
587741815709958392,153.1993,20.934116,SBb2m
587736915679772930,222.58632999999998,11.980138,SBc
588017979956002909,153.6912,36.6865,SBc2m
587734894367604886,189.03418,11.0360775,SBb2m
587729158437929066,213.83818,3.8564515,SBc2m
587733604269883465,250.81792000000002,35.159626,SBd2l(m)
587739707407794306,210.44197000000003,27.425808,SBc?t
588298664112423023,191.1453,48.10099,SBd?t
587731890579964092,187.70647,57.410355,SBc
587726102025208127,224.87941,4.445576,SBc2l(o)
588011124116619417,199.7087,61.989655000000006,SBb
587735429615845493,192.62738000000002,49.34527,SBb2t
587739098603782267,195.45595,37.880173,SBc2m
587728310176317594,169.0964,3.4940789,SBb2m(m)
588017625628278973,214.84955,40.234590000000004,SBb2t
587741533861314710,176.19894,30.52273,SBb2m
587742550674636990,204.99635,18.708154999999998,SBc2m
587732484367056972,208.30356,48.359497,SBc
587742903935959184,187.15427,18.217192,SBc
587739707944140937,209.3283,28.052383000000003,SBb2t
587726033858265254,177.9581,3.5264192000000003,SBb
587730847427396100,320.20687999999996,0.02715248,SBb?t
588017725470277818,175.8827,7.4081453999999995,SBb
587742014904336478,209.09312,21.525554999999997,SBb
587732134305398878,159.51253,48.614063,SBc
587739114697392644,118.98625,17.026676000000002,SBb2t
587738952565653582,198.05049,37.286743,SBc(m)
587729233052696740,250.65059,46.012775,SBc2m
587736915685540091,235.69455,9.573258000000001,SBc
587731513144115358,22.19357,0.283301,SBc?t
588015509809201245,6.780361,0.5929316,SBd?m
587725550132396180,152.01807,62.475792000000006,SBc2m
587736540942303406,210.00803,7.9498243,SBb
587741727647989912,173.70786,25.791643,SBb
588017991232848112,218.7579,8.148045,SBb(r)
587736781994000580,236.21477000000002,36.019863,SBb
587739505551933568,207.05522,30.480790000000002,SBb2t
587742628522688658,217.4159,14.960742000000002,SBb
587732483824615626,189.0294,50.234764,SBb
588015509269119141,359.48114,0.13556036,SBb2m
587745969464672608,241.07709,19.140694,SBb?t
587722982832996693,223.83562,-0.27518645,SBb
588023048021344444,153.86307,25.047161,SBc2t
587736524298518665,212.57117000000002,6.2050019999999995,SBc2m(i)
587736543622529130,200.5537,10.596782000000001,SBc2t
587733605333074167,227.67046000000002,52.73546999999999,SBb2t
587739828206043280,225.41842999999997,21.690538,SBb(r)
588848899908436189,170.38971999999998,-0.02979647,SBc
587735489211793649,224.49945,41.873787,SBc2m
588297865252634780,134.67905,35.793873,SBb2l
587739811030433913,229.77463999999998,20.529907,SBc?t
587739706876690637,224.43456,23.414803,SBc2t(m)
588017111835344976,192.73821999999998,47.76549,SBc
588015508196556926,2.1633777999999997,-0.7191181,SBc?t
587742013818667110,179.5877,22.24267,SBc(d)
587739811557933178,207.17921,26.546867,SBb2m
587735347479576643,134.22675,8.812886,SBc
587739827679723844,248.87169,12.661511,SBa?t
587725551735079074,125.66651999999999,51.107838,SBc2m
588007005767598406,116.57785,39.552914,SBb2l
587732484363059370,194.69705,50.385253999999996,SBb2l
588298664657223877,216.67181000000002,44.072224,SBc3m
588017948276228184,178.45383,42.21541,SBb(r)
588017726020255901,206.05919,7.5792885,SBc2m
588017991760674955,197.87657,10.089932000000001,SBb
588017564950331521,178.98425,11.334696000000001,SBc?m
587742190981939325,192.54482,25.288494,SBb
587742611878838541,225.15098999999998,14.237086999999999,SBb
587731174914720801,309.3942,1.2121333,SBc2m
587726031702393040,158.81712,1.4771082,SBc2t
587735743152783647,239.80667000000003,31.970786999999998,SBb2m
587742189376831732,206.17862,22.697203,SBc2m
588017570314715322,198.76129,11.877369999999999,SBb2m
587739407335096520,227.34477,27.557315999999997,SBb2m
587739707419066616,237.25713,19.416618,SBb3m
587732049480843322,137.94554,46.87938,SBc2m
588017705075474499,174.01856999999998,13.440835,SBc2l
588017992310128887,226.98632999999998,8.129152000000001,SBb
587728309634203738,157.00926,2.9237165000000003,SBb
588017569237893248,191.47028,11.352827,SBb
587739504477667522,205.54478,29.839509999999997,SBc2l
587738946679931122,173.58957,38.87809,SBb2t
587725816405033007,143.18362,59.736247999999996,SBc
587729777979556050,210.87004,-2.0154582999999997,SBb2m
588017702393807004,180.51547,11.5567,SBb2l
587736919432626512,240.88308999999998,28.51189,SBc2t
587732590642266183,184.07683,59.847046,SBc
587738615417667718,177.36574,36.06982,SBc2m
587739845918523486,213.54012000000003,23.031137,SBc?m(m)
587732701799710941,177.66527,6.89467,SBb
587739407872819345,229.47755,27.07801,SBb?t
588023048016560272,142.39043,21.879057,SBb
587731869626531991,152.20228999999998,50.522663,SBc
587742014886379693,164.76873999999998,21.981207,SBb2m
587742012755017881,204.40472,20.397660000000002,SBb2m
587733398102999198,229.77182000000002,45.07114,SBc
587729777447731413,222.35842999999997,-2.151415,SBc2m
587729159519732082,232.44447000000002,3.7791714999999995,SBc2m
587742060546490440,210.32122999999999,19.761837,SBc
587745243622736015,137.85062,13.555615,SBb2l(o)
587742013838721308,228.1015,16.712383,SBc2l
587739827665109152,215.67285,23.765936,SBc3l
588016890640531603,161.01668,39.029896,SBb
588017110759374871,185.01416,47.204174,SBb2m
587732702329307289,160.88759,6.7045693,SBb
587728931335111085,118.63685,34.571909999999995,SBc2l
587736921047040275,249.47882,24.147287,SBc2l
587733432996134937,252.30536,29.463224,SBc2l(m)
588023240744698014,137.80434,18.376257,SBb
587739381521711200,211.15247000000002,32.48178,SBc2l
587742550680731705,219.44096000000002,16.668491,SBc
587736809916334281,217.50867999999997,13.721642999999998,SBc2m
587733441045397689,230.29137999999998,47.514465,SBb2l(i)
588015509292843125,53.697807,0.17627966,SBc2l
587738947733815653,123.71611000000001,22.376724,SBc2m
587736619322704122,235.79372999999998,29.910158000000003,SBc
588007005254844536,206.26935,63.7575,SBb
588011101035561178,243.51117000000002,43.697959999999995,SBc(o)
587729158447562973,235.91417,2.7024150000000002,SBb
587739506615648308,180.17391999999998,33.209545,SBb2m(r)
587742551755915617,223.04758999999999,16.713503,SBb2t
587725773459489024,121.58006999999999,45.567023999999996,SBc
587742567863091316,165.50925,18.788813,SBd(i)
588007004702244920,135.09046999999998,54.05223,SBc
587748929773437098,170.6213,0.42931664,SBb?t
587739721369387160,207.37900000000002,28.563719,SBb
587742589332095212,242.76022000000003,10.697998,SBc
587735241179725838,142.7014,36.852090000000004,SBd2t(o)
588017626168688897,224.54475,37.251354,SBc2m
587729231445295135,254.18388,39.157032,SBc2m
587728879795699916,136.55203,3.0393982000000004,SBb2m
587728308563214471,163.3566,2.1991885,SBb2t
587733410989736163,233.62817,43.092934,SBc?m
587736541489135894,232.9243,6.087825,SBc
587729160054571220,227.76611,4.47136,SBb2t
587735661007995103,139.5749,31.997278,SBb
588017978356334709,185.44011,39.780846000000004,SBb
588017703481508109,213.05356,10.987043,SBc
587742191511273587,173.4273,25.395493,SBc2m
588009371759280275,158.23004,59.8065,SBb
587738953103966394,202.34267,37.094570000000004,SBc
587735742618337766,244.54917999999998,28.136581,SBb
587731174380601976,315.61523,0.7791174,SBb2m
588017564949151825,176.18759,11.185094,SBb2l
588017977835323544,228.68542000000002,30.484674,SBb
587728905028829538,123.32191,38.293102000000005,SBb
587742865815502908,161.38612,17.240289999999998,SBb
587732484363059389,194.71833999999998,50.286068,SBb
587726033325195365,186.6735,2.9678638,SBb
587741817314803889,139.31142,18.486,SBc1t
587739706329661591,199.2015,28.361778,SBd2l
587741490369331364,161.77028,28.011779999999998,SBb2t
587722982284984491,198.29504,-0.7329916999999999,SBb
587728309103034588,170.17408999999998,2.7414975,SBb2l(d)
587742190451622045,208.8192,23.299318,SBb?m
588017703491797329,236.63272,7.660552,SBb
588017625080004701,179.90254,43.652706,SBb(r)
587741601490468947,172.75648,26.749052000000002,SBb?t
587742014354292819,176.5309,22.651218,SBb?m(r)
587739153889165920,117.908325,17.069048000000002,SBc?t
588017571386097771,193.18278999999998,12.859637,SBc2m
588010358010609821,175.75653,3.9751171999999997,SBc
587737810643058936,119.14093000000001,49.968742,SBb?t
587739131892203662,238.72342999999998,24.189222,SBc2m
588017704555708690,214.18547,11.7505245,SBb2t
587739099129643049,163.79549,36.759796,SBc4m(o)
587733604262215874,234.88383,48.07311,SBb
587739506618663001,188.36066,33.200953999999996,SBb(r)
588018054581387437,229.3014,41.841885,SBc?t
587732591716139131,184.8057,60.65715,SBc2m
587734303267815695,334.82223999999997,-1.1871456,SBb
588018056186888614,215.63762000000003,48.61822,SBc
588017990705348957,240.15492000000003,5.276900299999999,SBd
588023668627931317,167.245,18.564293,SBc2l
587735348011795244,123.69787,7.0525850000000005,SBb
587739158192980142,154.29358,33.64808,SBc2m(m)
587733397572944111,244.74402,34.55296,SBc
587746214818611527,257.80478,36.271209999999996,SBb2m
588848900981260369,168.1588,0.63928646,SBc
588016879360213409,118.35143000000001,20.467146,SBc2m
587739406794162406,217.25076,30.360378000000004,SBc(d)
587742550677586034,211.98286000000002,17.915546,SBc2t
587738570323918981,208.04578,14.574770000000001,SBc2m
587739115243176109,137.78853,27.728844,SBc2l
587735343184478330,133.82153,7.462683999999999,SBb2m
587739157656764521,156.06987,33.820824,SBb2m
587726032786817127,183.19427,2.6431658,SBc2l
587734947521036388,159.1444,10.171933000000001,SBb
587741391567388713,132.17361,21.234169,SBb2l(m)
587731185671864466,10.986358000000001,-0.61535305,SBc
588010877686513784,182.61891,3.91405,SBc2l
588011218063589600,213.43082,59.05525600000001,SBc2m
587738946660204601,124.49081000000001,21.732813,SBb2m
587736619863441808,244.4612,25.455725,SBc2m
587725818570801346,232.86777,59.371487,SBc2m
587739114705518796,136.2941,26.482388,SBb
587742062684864701,188.23032,23.445251000000003,SBb?t
587742775088251064,162.65303,16.739138,SBc2m
587736808308146448,222.8963,11.606173,SBb2l
587732771581657236,157.59041000000002,8.922782000000002,SBb
587745245237411954,146.86766,16.908329000000002,SBc(r)
587736618790813839,246.08458,23.211739,SBc2l(m)
587735346961186880,176.96408,13.743176,SBb2l
587739720825438309,188.87646,30.077421,SBc2l
588017703483801779,218.31347999999997,10.393232000000001,SBc
588017979434532975,198.75659,39.766563,SBb1m
587735695904473266,174.95944,56.794167,SBd
588017109689106549,196.6264,45.847122,SBb(m)
587736976882991287,231.73117000000002,28.378578000000005,SBc2t
587733397576220993,250.96135,29.168707,SBc2m
587726014533861447,184.11491,2.059567,SBb2m(o)
587722982286884987,202.6486,-0.7016794,SBc2m
587733080811045029,176.89955,54.90775,SBc2l
587742572147834996,168.58636,18.900335000000002,SBc?m
587734303807111405,340.3807,-0.7805366,SBb
588017947752923179,218.39987000000002,36.741943,SBb2m(r)
587738573532168410,195.66103999999999,39.35432,SBb
587726033308549144,148.52238,2.4757853,SBb2m
587726031706587271,168.44337,1.5866536,SBc
588017702933364927,186.73404,11.87973,SBb3m
587739405707509918,182.53575,33.841652,SBb
587733609623322872,239.09862999999999,46.288475,SBc2m
587738410862248111,150.08337,12.643345,SBd
587730846351753294,315.7922,-0.6600559,SBc2l
587739648352125045,157.77892,30.209253000000004,SBb
587739811562913977,219.53636,23.967623,SBc?t
588017991236321571,226.75716,7.455255999999999,SBc?m
588017704005206196,182.33049,12.83185,SBc2m(o)
587725474417213591,149.3273,60.291428,SBc2t
587739379913130102,216.03987,30.042847,SBc2l(i)
587735344253895285,123.97341999999999,6.440648,SBc
587745243091697704,151.36053,16.01739,SBd
587731891654426745,190.68283,58.196693,SBc2l
587732053238219116,122.80331000000001,30.458727000000003,SBb?t
587742611340722305,222.05267,14.428417999999999,SBc+t
587732772665294945,180.5066,10.824467,SBb?m
588017978374947221,235.33587999999997,27.773146,SBc(d)
587739721900884052,193.37926000000002,30.723521999999996,SBd2m(i)
587738409796042942,167.85558,13.735085,SBc2m
587729387156668491,201.07103,59.013256000000005,SBb
587736807761772733,200.77026,13.821485500000001,SBb2t
588017567635079241,179.77075,13.472242999999999,SBb
587731890842370219,162.81895,55.44610600000001,SBc
587729160577417348,195.68295,6.045382,SBc2t
587741489822040268,136.75847,20.690815,SBc2m
588015509270823089,3.3770466,0.12702426,SBb2l
587735343718269483,126.88825,6.6727214,SBc2t
587742061623902516,219.22968999999998,18.92912,SBb
588015510366847108,54.216213,0.90816826,SBb(m)
587736781994721449,237.817,34.97719,SBb
587742550680600840,219.19304,16.736473,SBb2m
