NAME1,objid1,RA1,DEC1,LOGL1_5007,Z1NAME2,objid2,RA2,DEC2,LOGL2_5007,Z2
J155909.63+350147.5,5.877367830689875e+17,239.79012000000003,35.029857,40.563345,,5.877246481849385e+17,183.71352,-3.4895004000000003,40.624677,0.0335214
J155909.63+350147.5,5.877367830689875e+17,239.79012000000003,35.029857,40.563345,,5.877246481849385e+17,183.71352,-3.4895004000000003,40.624677,0.0335214
J155909.63+350147.5,5.877367830689875e+17,239.79012000000003,35.029857,40.563345,,5.877246481849385e+17,183.71352,-3.4895004000000003,40.624677,0.0335214
J155909.63+350147.5,5.877367830689875e+17,239.79012000000003,35.029857,40.563345,,5.877246481849385e+17,183.71352,-3.4895004000000003,40.624677,0.0335214
J074507.25+460420.7,,116.28022,46.07242,39.751846,,5.880177029378867e+17,197.27333000000002,11.634127000000001,39.745849,0.0251973
J074507.25+460420.7,,116.28022,46.07242,39.751846,,5.880177029378867e+17,197.27333000000002,11.634127000000001,39.745849,0.0251973
J074507.25+460420.7,,116.28022,46.07242,39.751846,,5.880177029378867e+17,197.27333000000002,11.634127000000001,39.745849,0.0251973
J074507.25+460420.7,,116.28022,46.07242,39.751846,,5.880177029378867e+17,197.27333000000002,11.634127000000001,39.745849,0.0251973
J074507.25+460420.7,,116.28022,46.07242,39.751846,,5.880177029378867e+17,197.27333000000002,11.634127000000001,39.745849,0.0251973
J110016.03+461615.2,,165.0668,46.270893,40.475260999999996,,,150.03499,0.9847942,40.470215,0.0318648
J110016.03+461615.2,,165.0668,46.270893,40.475260999999996,,,150.03499,0.9847942,40.470215,0.0318648
J110016.03+461615.2,,165.0668,46.270893,40.475260999999996,,,150.03499,0.9847942,40.470215,0.0318648
J110016.03+461615.2,,165.0668,46.270893,40.475260999999996,,,150.03499,0.9847942,40.470215,0.0318648
J110016.03+461615.2,,165.0668,46.270893,40.475260999999996,,,150.03499,0.9847942,40.470215,0.0318648
J230920.26+004523.5,5.877311872721224e+17,347.33443,0.756515,40.189198,,,218.32699,34.734557,40.145210999999996,0.0343207
J230920.26+004523.5,5.877311872721224e+17,347.33443,0.756515,40.189198,,,218.32699,34.734557,40.145210999999996,0.0343207
J230920.26+004523.5,5.877311872721224e+17,347.33443,0.756515,40.189198,,,218.32699,34.734557,40.145210999999996,0.0343207
J230920.26+004523.5,5.877311872721224e+17,347.33443,0.756515,40.189198,,,218.32699,34.734557,40.145210999999996,0.0343207
J230920.26+004523.5,5.877311872721224e+17,347.33443,0.756515,40.189198,,,218.32699,34.734557,40.145210999999996,0.0343207
J161927.81+395832.3,,244.86587999999998,39.975635,39.202251000000004,,5.877289324172413e+17,135.38003999999998,49.325394,39.200227000000005,0.0273717
J161927.81+395832.3,,244.86587999999998,39.975635,39.202251000000004,,5.877289324172413e+17,135.38003999999998,49.325394,39.200227000000005,0.0273717
J161927.81+395832.3,,244.86587999999998,39.975635,39.202251000000004,,5.877289324172413e+17,135.38003999999998,49.325394,39.200227000000005,0.0273717
J161927.81+395832.3,,244.86587999999998,39.975635,39.202251000000004,,5.877289324172413e+17,135.38003999999998,49.325394,39.200227000000005,0.0273717
J161927.81+395832.3,,244.86587999999998,39.975635,39.202251000000004,,5.877289324172413e+17,135.38003999999998,49.325394,39.200227000000005,0.0273717
J154744.15+412408.3,,236.93393999999998,41.4023,40.948244,,,166.5891,50.387999,40.815672,0.0398639
J154744.15+412408.3,,236.93393999999998,41.4023,40.948244,,,166.5891,50.387999,40.815672,0.0398639
J154744.15+412408.3,,236.93393999999998,41.4023,40.948244,,,166.5891,50.387999,40.815672,0.0398639
J154744.15+412408.3,,236.93393999999998,41.4023,40.948244,,,166.5891,50.387999,40.815672,0.0398639
J154744.15+412408.3,,236.93393999999998,41.4023,40.948244,,,166.5891,50.387999,40.815672,0.0398639
J134952.84+020445.1,,207.47018,2.079195,41.294714,,,149.81151,12.987914,41.360965,0.0343523
J134952.84+020445.1,,207.47018,2.079195,41.294714,,,149.81151,12.987914,41.360965,0.0343523
J134952.84+020445.1,,207.47018,2.079195,41.294714,,,149.81151,12.987914,41.360965,0.0343523
J134952.84+020445.1,,207.47018,2.079195,41.294714,,,149.81151,12.987914,41.360965,0.0343523
J134952.84+020445.1,,207.47018,2.079195,41.294714,,,149.81151,12.987914,41.360965,0.0343523
J164045.62+431656.8,,250.19009,43.282449,39.692964,,,123.89622,26.695424,39.71609,0.0403061
J164045.62+431656.8,,250.19009,43.282449,39.692964,,,123.89622,26.695424,39.71609,0.0403061
J164045.62+431656.8,,250.19009,43.282449,39.692964,,,123.89622,26.695424,39.71609,0.0403061
J164045.62+431656.8,,250.19009,43.282449,39.692964,,,123.89622,26.695424,39.71609,0.0403061
J164045.62+431656.8,,250.19009,43.282449,39.692964,,,123.89622,26.695424,39.71609,0.0403061
J112628.73+472453.8,,171.61972,47.414958,40.067702000000004,,,10.562467,-10.737473,40.022752000000004,0.0359102
J112628.73+472453.8,,171.61972,47.414958,40.067702000000004,,,10.562467,-10.737473,40.022752000000004,0.0359102
J112628.73+472453.8,,171.61972,47.414958,40.067702000000004,,,10.562467,-10.737473,40.022752000000004,0.0359102
J112628.73+472453.8,,171.61972,47.414958,40.067702000000004,,,10.562467,-10.737473,40.022752000000004,0.0359102
J112628.73+472453.8,,171.61972,47.414958,40.067702000000004,,,10.562467,-10.737473,40.022752000000004,0.0359102
J075525.29+391109.9,5.877286704147334e+17,118.85538999999999,39.186094,40.732576,,,169.93315,7.5913954,40.528859999999995,0.0392893
J075525.29+391109.9,5.877286704147334e+17,118.85538999999999,39.186094,40.732576,,,169.93315,7.5913954,40.528859999999995,0.0392893
J075525.29+391109.9,5.877286704147334e+17,118.85538999999999,39.186094,40.732576,,,169.93315,7.5913954,40.528859999999995,0.0392893
J075525.29+391109.9,5.877286704147334e+17,118.85538999999999,39.186094,40.732576,,,169.93315,7.5913954,40.528859999999995,0.0392893
J075525.29+391109.9,5.877286704147334e+17,118.85538999999999,39.186094,40.732576,,,169.93315,7.5913954,40.528859999999995,0.0392893
J162345.89+410456.4,,245.94118999999998,41.082333,41.292815000000004,,5.880171118288568e+17,170.75547,47.052417999999996,40.829626,0.0255233
J162345.89+410456.4,,245.94118999999998,41.082333,41.292815000000004,,5.880171118288568e+17,170.75547,47.052417999999996,40.829626,0.0255233
J162345.89+410456.4,,245.94118999999998,41.082333,41.292815000000004,,5.880171118288568e+17,170.75547,47.052417999999996,40.829626,0.0255233
J162345.89+410456.4,,245.94118999999998,41.082333,41.292815000000004,,5.880171118288568e+17,170.75547,47.052417999999996,40.829626,0.0255233
J162345.89+410456.4,,245.94118999999998,41.082333,41.292815000000004,,5.880171118288568e+17,170.75547,47.052417999999996,40.829626,0.0255233
J110501.98+594103.6,,166.25823,59.684343000000005,40.649165,,,169.93315,7.5913954,40.528859999999995,0.0392893
J110501.98+594103.6,,166.25823,59.684343000000005,40.649165,,,169.93315,7.5913954,40.528859999999995,0.0392893
J110501.98+594103.6,,166.25823,59.684343000000005,40.649165,,,169.93315,7.5913954,40.528859999999995,0.0392893
J110501.98+594103.6,,166.25823,59.684343000000005,40.649165,,,169.93315,7.5913954,40.528859999999995,0.0392893
J110501.98+594103.6,,166.25823,59.684343000000005,40.649165,,,169.93315,7.5913954,40.528859999999995,0.0392893
J011448.68-002946.1,,18.702821,-0.496134,40.290904,,,119.97287,23.390062,40.298635,0.0291703
J011448.68-002946.1,,18.702821,-0.496134,40.290904,,,119.97287,23.390062,40.298635,0.0291703
J011448.68-002946.1,,18.702821,-0.496134,40.290904,,,119.97287,23.390062,40.298635,0.0291703
J011448.68-002946.1,,18.702821,-0.496134,40.290904,,,119.97287,23.390062,40.298635,0.0291703
J011448.68-002946.1,,18.702821,-0.496134,40.290904,,,119.97287,23.390062,40.298635,0.0291703
J164107.64+224924.8,,250.28182999999999,22.823567999999998,40.622034,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J164107.64+224924.8,,250.28182999999999,22.823567999999998,40.622034,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J164107.64+224924.8,,250.28182999999999,22.823567999999998,40.622034,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J164107.64+224924.8,,250.28182999999999,22.823567999999998,40.622034,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J164107.64+224924.8,,250.28182999999999,22.823567999999998,40.622034,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J112255.74+523825.3,,170.73223000000002,52.640361,40.142823,,,250.36815,38.268997,40.14444,0.0387255
J112255.74+523825.3,,170.73223000000002,52.640361,40.142823,,,250.36815,38.268997,40.14444,0.0387255
J112255.74+523825.3,,170.73223000000002,52.640361,40.142823,,,250.36815,38.268997,40.14444,0.0387255
J112255.74+523825.3,,170.73223000000002,52.640361,40.142823,,,250.36815,38.268997,40.14444,0.0387255
J112255.74+523825.3,,170.73223000000002,52.640361,40.142823,,,250.36815,38.268997,40.14444,0.0387255
J161809.38+361957.8,,244.53907,36.332728,40.224816,,,38.294963,-7.8037217000000005,40.195626000000004,0.030938
J161809.38+361957.8,,244.53907,36.332728,40.224816,,,38.294963,-7.8037217000000005,40.195626000000004,0.030938
J161809.38+361957.8,,244.53907,36.332728,40.224816,,,38.294963,-7.8037217000000005,40.195626000000004,0.030938
J161809.38+361957.8,,244.53907,36.332728,40.224816,,,38.294963,-7.8037217000000005,40.195626000000004,0.030938
J161809.38+361957.8,,244.53907,36.332728,40.224816,,,38.294963,-7.8037217000000005,40.195626000000004,0.030938
J162636.40+350242.1,,246.65167000000002,35.045019,39.575733,,,173.03849,-0.94261696,39.575932,0.026154
J162636.40+350242.1,,246.65167000000002,35.045019,39.575733,,,173.03849,-0.94261696,39.575932,0.026154
J162636.40+350242.1,,246.65167000000002,35.045019,39.575733,,,173.03849,-0.94261696,39.575932,0.026154
J162636.40+350242.1,,246.65167000000002,35.045019,39.575733,,,173.03849,-0.94261696,39.575932,0.026154
J162636.40+350242.1,,246.65167000000002,35.045019,39.575733,,,173.03849,-0.94261696,39.575932,0.026154
J140018.43+050242.2,,210.07677999999999,5.045069,41.520666999999996,,5.877378084911188e+17,113.95346,40.3273,41.027114000000005,0.0421262
J140018.43+050242.2,,210.07677999999999,5.045069,41.520666999999996,,5.877378084911188e+17,113.95346,40.3273,41.027114000000005,0.0421262
J140018.43+050242.2,,210.07677999999999,5.045069,41.520666999999996,,5.877378084911188e+17,113.95346,40.3273,41.027114000000005,0.0421262
J140018.43+050242.2,,210.07677999999999,5.045069,41.520666999999996,,5.877378084911188e+17,113.95346,40.3273,41.027114000000005,0.0421262
J140018.43+050242.2,,210.07677999999999,5.045069,41.520666999999996,,5.877378084911188e+17,113.95346,40.3273,41.027114000000005,0.0421262
J120704.75+090647.9,,181.76979,9.113311,39.736533,,,120.82585,31.776365999999996,39.744494,0.0363939
J120704.75+090647.9,,181.76979,9.113311,39.736533,,,120.82585,31.776365999999996,39.744494,0.0363939
J120704.75+090647.9,,181.76979,9.113311,39.736533,,,120.82585,31.776365999999996,39.744494,0.0363939
J120704.75+090647.9,,181.76979,9.113311,39.736533,,,120.82585,31.776365999999996,39.744494,0.0363939
J120704.75+090647.9,,181.76979,9.113311,39.736533,,,120.82585,31.776365999999996,39.744494,0.0363939
J215512.42+005906.5,,328.80177000000003,0.985141,39.621517,,,232.70314,-1.5995341,39.617707,0.0373864
J215512.42+005906.5,,328.80177000000003,0.985141,39.621517,,,232.70314,-1.5995341,39.617707,0.0373864
J215512.42+005906.5,,328.80177000000003,0.985141,39.621517,,,232.70314,-1.5995341,39.617707,0.0373864
J215512.42+005906.5,,328.80177000000003,0.985141,39.621517,,,232.70314,-1.5995341,39.617707,0.0373864
J215512.42+005906.5,,328.80177000000003,0.985141,39.621517,,,232.70314,-1.5995341,39.617707,0.0373864
J165124.40+243121.4,,252.85166,24.522616,39.645833,,,162.83691000000002,1.3854211,39.647662,0.0394803
J165124.40+243121.4,,252.85166,24.522616,39.645833,,,162.83691000000002,1.3854211,39.647662,0.0394803
J165124.40+243121.4,,252.85166,24.522616,39.645833,,,162.83691000000002,1.3854211,39.647662,0.0394803
J165124.40+243121.4,,252.85166,24.522616,39.645833,,,162.83691000000002,1.3854211,39.647662,0.0394803
J165124.40+243121.4,,252.85166,24.522616,39.645833,,,162.83691000000002,1.3854211,39.647662,0.0394803
J092512.85+521710.3,,141.30355,52.286206,41.607933,,,225.35971,2.0696736000000002,40.903661,0.0424461
J092512.85+521710.3,,141.30355,52.286206,41.607933,,,225.35971,2.0696736000000002,40.903661,0.0424461
J092512.85+521710.3,,141.30355,52.286206,41.607933,,,225.35971,2.0696736000000002,40.903661,0.0424461
J092512.85+521710.3,,141.30355,52.286206,41.607933,,,225.35971,2.0696736000000002,40.903661,0.0424461
J092512.85+521710.3,,141.30355,52.286206,41.607933,,,225.35971,2.0696736000000002,40.903661,0.0424461
J095955.85+130237.8,,149.98271,13.043827,40.582947999999995,,,162.2205,48.054107,40.700563,0.040949
J095955.85+130237.8,,149.98271,13.043827,40.582947999999995,,,162.2205,48.054107,40.700563,0.040949
J095955.85+130237.8,,149.98271,13.043827,40.582947999999995,,,162.2205,48.054107,40.700563,0.040949
J095955.85+130237.8,,149.98271,13.043827,40.582947999999995,,,162.2205,48.054107,40.700563,0.040949
J095955.85+130237.8,,149.98271,13.043827,40.582947999999995,,,162.2205,48.054107,40.700563,0.040949
J140941.70+372905.0,,212.42373999999998,37.484734,39.619009999999996,,,151.26858000000001,3.626364,39.603415999999996,0.0287587
J140941.70+372905.0,,212.42373999999998,37.484734,39.619009999999996,,,151.26858000000001,3.626364,39.603415999999996,0.0287587
J140941.70+372905.0,,212.42373999999998,37.484734,39.619009999999996,,,151.26858000000001,3.626364,39.603415999999996,0.0287587
J140941.70+372905.0,,212.42373999999998,37.484734,39.619009999999996,,,151.26858000000001,3.626364,39.603415999999996,0.0287587
J140941.70+372905.0,,212.42373999999998,37.484734,39.619009999999996,,,151.26858000000001,3.626364,39.603415999999996,0.0287587
J034547.98-000025.6,,56.449928,-0.007117,40.504585,,,29.052221999999997,14.906644,40.480274,0.0269914
J034547.98-000025.6,,56.449928,-0.007117,40.504585,,,29.052221999999997,14.906644,40.480274,0.0269914
J034547.98-000025.6,,56.449928,-0.007117,40.504585,,,29.052221999999997,14.906644,40.480274,0.0269914
J034547.98-000025.6,,56.449928,-0.007117,40.504585,,,29.052221999999997,14.906644,40.480274,0.0269914
J034547.98-000025.6,,56.449928,-0.007117,40.504585,,,29.052221999999997,14.906644,40.480274,0.0269914
J143452.46+483942.8,5.877333970256527e+17,218.71857000000003,48.661878,40.958376,,,204.57404,48.278074,40.895681,0.0278113
J143452.46+483942.8,5.877333970256527e+17,218.71857000000003,48.661878,40.958376,,,204.57404,48.278074,40.895681,0.0278113
J143452.46+483942.8,5.877333970256527e+17,218.71857000000003,48.661878,40.958376,,,204.57404,48.278074,40.895681,0.0278113
J143452.46+483942.8,5.877333970256527e+17,218.71857000000003,48.661878,40.958376,,,204.57404,48.278074,40.895681,0.0278113
J143452.46+483942.8,5.877333970256527e+17,218.71857000000003,48.661878,40.958376,,,204.57404,48.278074,40.895681,0.0278113
J150511.42-020831.0,,226.2976,-2.141952,39.363887,,,332.95112,-0.58340225,39.363954,0.0467727
J150511.42-020831.0,,226.2976,-2.141952,39.363887,,,332.95112,-0.58340225,39.363954,0.0467727
J150511.42-020831.0,,226.2976,-2.141952,39.363887,,,332.95112,-0.58340225,39.363954,0.0467727
J150511.42-020831.0,,226.2976,-2.141952,39.363887,,,332.95112,-0.58340225,39.363954,0.0467727
J150511.42-020831.0,,226.2976,-2.141952,39.363887,,,332.95112,-0.58340225,39.363954,0.0467727
J090436.95+553602.7,,136.15396,55.600761,40.784199,,,147.12503,55.63963100000001,40.845462,0.0452398
J090436.95+553602.7,,136.15396,55.600761,40.784199,,,147.12503,55.63963100000001,40.845462,0.0452398
J090436.95+553602.7,,136.15396,55.600761,40.784199,,,147.12503,55.63963100000001,40.845462,0.0452398
J090436.95+553602.7,,136.15396,55.600761,40.784199,,,147.12503,55.63963100000001,40.845462,0.0452398
J090436.95+553602.7,,136.15396,55.600761,40.784199,,,147.12503,55.63963100000001,40.845462,0.0452398
J163348.87+355318.5,5.877334421268728e+17,248.45362999999998,35.888477,40.343021,,,167.82808,10.338947000000001,40.334589,0.0471251
J163348.87+355318.5,5.877334421268728e+17,248.45362999999998,35.888477,40.343021,,,167.82808,10.338947000000001,40.334589,0.0471251
J163348.87+355318.5,5.877334421268728e+17,248.45362999999998,35.888477,40.343021,,,167.82808,10.338947000000001,40.334589,0.0471251
J163348.87+355318.5,5.877334421268728e+17,248.45362999999998,35.888477,40.343021,,,167.82808,10.338947000000001,40.334589,0.0471251
J163348.87+355318.5,5.877334421268728e+17,248.45362999999998,35.888477,40.343021,,,167.82808,10.338947000000001,40.334589,0.0471251
J111117.96+113315.8,,167.82484,11.554388000000001,39.856202,,,254.84441,20.829859,39.849084000000005,0.045116
J111117.96+113315.8,,167.82484,11.554388000000001,39.856202,,,254.84441,20.829859,39.849084000000005,0.045116
J111117.96+113315.8,,167.82484,11.554388000000001,39.856202,,,254.84441,20.829859,39.849084000000005,0.045116
J111117.96+113315.8,,167.82484,11.554388000000001,39.856202,,,254.84441,20.829859,39.849084000000005,0.045116
J111117.96+113315.8,,167.82484,11.554388000000001,39.856202,,,254.84441,20.829859,39.849084000000005,0.045116
J163453.67+231242.7,,248.72362,23.211848,40.748709999999996,,,315.60117,10.174689,40.774102,0.0473046
J163453.67+231242.7,,248.72362,23.211848,40.748709999999996,,,315.60117,10.174689,40.774102,0.0473046
J163453.67+231242.7,,248.72362,23.211848,40.748709999999996,,,315.60117,10.174689,40.774102,0.0473046
J163453.67+231242.7,,248.72362,23.211848,40.748709999999996,,,315.60117,10.174689,40.774102,0.0473046
J163453.67+231242.7,,248.72362,23.211848,40.748709999999996,,,315.60117,10.174689,40.774102,0.0473046
J145901.36+611353.6,5.87729227684184e+17,224.75565,61.231554,40.262427,,,47.753226,-8.424517800000002,40.290209000000004,0.0353143
J145901.36+611353.6,5.87729227684184e+17,224.75565,61.231554,40.262427,,,47.753226,-8.424517800000002,40.290209000000004,0.0353143
J145901.36+611353.6,5.87729227684184e+17,224.75565,61.231554,40.262427,,,47.753226,-8.424517800000002,40.290209000000004,0.0353143
J145901.36+611353.6,5.87729227684184e+17,224.75565,61.231554,40.262427,,,47.753226,-8.424517800000002,40.290209000000004,0.0353143
J145901.36+611353.6,5.87729227684184e+17,224.75565,61.231554,40.262427,,,47.753226,-8.424517800000002,40.290209000000004,0.0353143
J040929.15-042902.6,,62.371466000000005,-4.484066,40.573209999999996,,,17.487679,-0.70352909,40.590792,0.0455393
J040929.15-042902.6,,62.371466000000005,-4.484066,40.573209999999996,,,17.487679,-0.70352909,40.590792,0.0455393
J040929.15-042902.6,,62.371466000000005,-4.484066,40.573209999999996,,,17.487679,-0.70352909,40.590792,0.0455393
J040929.15-042902.6,,62.371466000000005,-4.484066,40.573209999999996,,,17.487679,-0.70352909,40.590792,0.0455393
J040929.15-042902.6,,62.371466000000005,-4.484066,40.573209999999996,,,17.487679,-0.70352909,40.590792,0.0455393
J004719.40+144212.6,,11.830816,14.703501000000001,40.741324,,,162.2205,48.054107,40.700563,0.040949
J004719.40+144212.6,,11.830816,14.703501000000001,40.741324,,,162.2205,48.054107,40.700563,0.040949
J004719.40+144212.6,,11.830816,14.703501000000001,40.741324,,,162.2205,48.054107,40.700563,0.040949
J004719.40+144212.6,,11.830816,14.703501000000001,40.741324,,,162.2205,48.054107,40.700563,0.040949
J004719.40+144212.6,,11.830816,14.703501000000001,40.741324,,,162.2205,48.054107,40.700563,0.040949
J092115.56+101741.1,,140.31485,10.294746,40.403763,,,150.39921999999999,3.6132774,40.398140000000005,0.0426907
J092115.56+101741.1,,140.31485,10.294746,40.403763,,,150.39921999999999,3.6132774,40.398140000000005,0.0426907
J092115.56+101741.1,,140.31485,10.294746,40.403763,,,150.39921999999999,3.6132774,40.398140000000005,0.0426907
J092115.56+101741.1,,140.31485,10.294746,40.403763,,,150.39921999999999,3.6132774,40.398140000000005,0.0426907
J092115.56+101741.1,,140.31485,10.294746,40.403763,,,150.39921999999999,3.6132774,40.398140000000005,0.0426907
J093551.59+612111.5,,143.96497,61.353203,40.005309000000004,,,204.05076,4.7400901,39.957104,0.0343574
J093551.59+612111.5,,143.96497,61.353203,40.005309000000004,,,204.05076,4.7400901,39.957104,0.0343574
J093551.59+612111.5,,143.96497,61.353203,40.005309000000004,,,204.05076,4.7400901,39.957104,0.0343574
J093551.59+612111.5,,143.96497,61.353203,40.005309000000004,,,204.05076,4.7400901,39.957104,0.0343574
J093551.59+612111.5,,143.96497,61.353203,40.005309000000004,,,204.05076,4.7400901,39.957104,0.0343574
J083949.65+484701.5,,129.95687,48.783747999999996,40.985786,,,151.51782,53.714851,40.889071,0.0442738
J083949.65+484701.5,,129.95687,48.783747999999996,40.985786,,,151.51782,53.714851,40.889071,0.0442738
J083949.65+484701.5,,129.95687,48.783747999999996,40.985786,,,151.51782,53.714851,40.889071,0.0442738
J083949.65+484701.5,,129.95687,48.783747999999996,40.985786,,,151.51782,53.714851,40.889071,0.0442738
J083949.65+484701.5,,129.95687,48.783747999999996,40.985786,,,151.51782,53.714851,40.889071,0.0442738
J113355.94+670107.1,,173.48307,67.018642,39.544105,,,19.228016,-10.367407,39.548635,0.0432372
J113355.94+670107.1,,173.48307,67.018642,39.544105,,,19.228016,-10.367407,39.548635,0.0432372
J113355.94+670107.1,,173.48307,67.018642,39.544105,,,19.228016,-10.367407,39.548635,0.0432372
J113355.94+670107.1,,173.48307,67.018642,39.544105,,,19.228016,-10.367407,39.548635,0.0432372
J113355.94+670107.1,,173.48307,67.018642,39.544105,,,19.228016,-10.367407,39.548635,0.0432372
J105833.33+461604.8,5.880171118269564e+17,164.63888,46.268011,40.768146,,5.880177023902024e+17,172.00206,11.158284,40.785038,0.0409766
J105833.33+461604.8,5.880171118269564e+17,164.63888,46.268011,40.768146,,5.880177023902024e+17,172.00206,11.158284,40.785038,0.0409766
J105833.33+461604.8,5.880171118269564e+17,164.63888,46.268011,40.768146,,5.880177023902024e+17,172.00206,11.158284,40.785038,0.0409766
J105833.33+461604.8,5.880171118269564e+17,164.63888,46.268011,40.768146,,5.880177023902024e+17,172.00206,11.158284,40.785038,0.0409766
J105833.33+461604.8,5.880171118269564e+17,164.63888,46.268011,40.768146,,5.880177023902024e+17,172.00206,11.158284,40.785038,0.0409766
J081252.47+383823.9,5.877289308006647e+17,123.21864,38.639965999999994,40.285777,,,241.02909,44.549745,40.302335,0.0429714
J081252.47+383823.9,5.877289308006647e+17,123.21864,38.639965999999994,40.285777,,,241.02909,44.549745,40.302335,0.0429714
J081252.47+383823.9,5.877289308006647e+17,123.21864,38.639965999999994,40.285777,,,241.02909,44.549745,40.302335,0.0429714
J081252.47+383823.9,5.877289308006647e+17,123.21864,38.639965999999994,40.285777,,,241.02909,44.549745,40.302335,0.0429714
J081252.47+383823.9,5.877289308006647e+17,123.21864,38.639965999999994,40.285777,,,241.02909,44.549745,40.302335,0.0429714
J082449.95+293644.2,,126.20811,29.612269,39.740387,,,125.72433999999998,5.9376445,39.679794,0.0306668
J082449.95+293644.2,,126.20811,29.612269,39.740387,,,125.72433999999998,5.9376445,39.679794,0.0306668
J082449.95+293644.2,,126.20811,29.612269,39.740387,,,125.72433999999998,5.9376445,39.679794,0.0306668
J082449.95+293644.2,,126.20811,29.612269,39.740387,,,125.72433999999998,5.9376445,39.679794,0.0306668
J082449.95+293644.2,,126.20811,29.612269,39.740387,,,125.72433999999998,5.9376445,39.679794,0.0306668
J134210.11+564210.3,,205.54213000000001,56.702854,40.603168,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J134210.11+564210.3,,205.54213000000001,56.702854,40.603168,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J134210.11+564210.3,,205.54213000000001,56.702854,40.603168,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J134210.11+564210.3,,205.54213000000001,56.702854,40.603168,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J134210.11+564210.3,,205.54213000000001,56.702854,40.603168,,,250.28182999999999,22.823567999999998,40.638826,0.0338842
J013402.53-094627.0,,23.510558,-9.774157,39.948355,,5.877260317052765e+17,165.39251000000002,1.5860919,39.966623,0.049877
J013402.53-094627.0,,23.510558,-9.774157,39.948355,,5.877260317052765e+17,165.39251000000002,1.5860919,39.966623,0.049877
J013402.53-094627.0,,23.510558,-9.774157,39.948355,,5.877260317052765e+17,165.39251000000002,1.5860919,39.966623,0.049877
J013402.53-094627.0,,23.510558,-9.774157,39.948355,,5.877260317052765e+17,165.39251000000002,1.5860919,39.966623,0.049877
J013402.53-094627.0,,23.510558,-9.774157,39.948355,,5.877260317052765e+17,165.39251000000002,1.5860919,39.966623,0.049877
J032235.86-010307.7,,50.649406,-1.05215,40.290063,,,123.73151999999999,50.662665000000004,40.291433000000005,0.0372915
J032235.86-010307.7,,50.649406,-1.05215,40.290063,,,123.73151999999999,50.662665000000004,40.291433000000005,0.0372915
J032235.86-010307.7,,50.649406,-1.05215,40.290063,,,123.73151999999999,50.662665000000004,40.291433000000005,0.0372915
J032235.86-010307.7,,50.649406,-1.05215,40.290063,,,123.73151999999999,50.662665000000004,40.291433000000005,0.0372915
J032235.86-010307.7,,50.649406,-1.05215,40.290063,,,123.73151999999999,50.662665000000004,40.291433000000005,0.0372915
J161156.32+521116.9,,242.98465,52.188021,40.552074,,,133.0911,37.852313,40.53699,0.0456799
J161156.32+521116.9,,242.98465,52.188021,40.552074,,,133.0911,37.852313,40.53699,0.0456799
J161156.32+521116.9,,242.98465,52.188021,40.552074,,,133.0911,37.852313,40.53699,0.0456799
J161156.32+521116.9,,242.98465,52.188021,40.552074,,,133.0911,37.852313,40.53699,0.0456799
J161156.32+521116.9,,242.98465,52.188021,40.552074,,,133.0911,37.852313,40.53699,0.0456799
J095437.23+063719.5,5.87732578841723e+17,148.65513,6.622091,40.123404,,,218.32699,34.734557,40.145210999999996,0.0343207
J095437.23+063719.5,5.87732578841723e+17,148.65513,6.622091,40.123404,,,218.32699,34.734557,40.145210999999996,0.0343207
J095437.23+063719.5,5.87732578841723e+17,148.65513,6.622091,40.123404,,,218.32699,34.734557,40.145210999999996,0.0343207
J095437.23+063719.5,5.87732578841723e+17,148.65513,6.622091,40.123404,,,218.32699,34.734557,40.145210999999996,0.0343207
J095437.23+063719.5,5.87732578841723e+17,148.65513,6.622091,40.123404,,,218.32699,34.734557,40.145210999999996,0.0343207
J213741.45+005317.0,5.877308485029728e+17,324.42269,0.888056,39.813621999999995,,,37.410812,0.38715267,39.802658,0.0467715
J213741.45+005317.0,5.877308485029728e+17,324.42269,0.888056,39.813621999999995,,,37.410812,0.38715267,39.802658,0.0467715
J213741.45+005317.0,5.877308485029728e+17,324.42269,0.888056,39.813621999999995,,,37.410812,0.38715267,39.802658,0.0467715
J213741.45+005317.0,5.877308485029728e+17,324.42269,0.888056,39.813621999999995,,,37.410812,0.38715267,39.802658,0.0467715
J213741.45+005317.0,5.877308485029728e+17,324.42269,0.888056,39.813621999999995,,,37.410812,0.38715267,39.802658,0.0467715
J160656.04+371917.8,,241.73349,37.321613,39.864385,,,177.2407,11.455116,39.866890999999995,0.0432322
J160656.04+371917.8,,241.73349,37.321613,39.864385,,,177.2407,11.455116,39.866890999999995,0.0432322
J160656.04+371917.8,,241.73349,37.321613,39.864385,,,177.2407,11.455116,39.866890999999995,0.0432322
J160656.04+371917.8,,241.73349,37.321613,39.864385,,,177.2407,11.455116,39.866890999999995,0.0432322
J160656.04+371917.8,,241.73349,37.321613,39.864385,,,177.2407,11.455116,39.866890999999995,0.0432322
